ID,word,pos,count
d834f7c5-3eb4-4060-885a-b1229d75b2fc,因,Cbb,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,國,Nc,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,國債,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,在,P,9
d834f7c5-3eb4-4060-885a-b1229d75b2fc,在於,VK,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,在望,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,地位,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,均,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,坐地,VA,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,基於,P,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,基本,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,基礎,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,增,VJ,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,增至,VJ,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,增長,VHC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,壓力,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,壞到,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,大,VH,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,大升,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,大學,Nc,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,大幅,D,8
d834f7c5-3eb4-4060-885a-b1229d75b2fc,大碼,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,大跌,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,大部分,Neqa,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,大量,Neqa,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,大陸,Nc,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,太,Dfa,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,央行,Nc,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,失業率,Na,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,失衡,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,好像,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,好壞,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,如果,Cbb,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,如此一來,Dk,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,妥善,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,威廉斯,Nb,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,媒體,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,孳生,VA,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,官員,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,定價,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,宣告,VE,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,家庭,Na,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,密西根,Nc,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,將,P,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,對,P,7
d834f7c5-3eb4-4060-885a-b1229d75b2fc,對,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,尤其,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,就,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,就業,Nv,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,就業,VA,8
d834f7c5-3eb4-4060-885a-b1229d75b2fc,局面,Na,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,屆,Nf,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,川普,Nb,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,工資,Na,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,差,VH,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,已,D,4
d834f7c5-3eb4-4060-885a-b1229d75b2fc,市場,Nc,18
d834f7c5-3eb4-4060-885a-b1229d75b2fc,希望,VK,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,帶來,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,年,Nf,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,年會,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,年期,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,幾,Neu,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,座標,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,建築,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,建議,VE,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,強,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,形成,VG,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,很,Dfa,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,後,Ng,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,得,DE,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,得到,VJ,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,從,P,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,德國,Nc,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,恐慌,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,恢復,VHC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,情況,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,惡化,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,感受到,VK,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,憂慮,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,應該,D,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,成功,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,成為,VG,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,成熟,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,或,Caa,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,截,Nf,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,房地產,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,所,D,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,打破,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,扭轉,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,抑制,VC,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,投資,VC,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,拉高,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,指出,VE,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,指向,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,指數,Na,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,指標,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,措施,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,提出,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,提振,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,揣測,VE,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,擔心,VK,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,支持,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,支票,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,收入,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,收益率,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,改變,VC,4
d834f7c5-3eb4-4060-885a-b1229d75b2fc,放緩,VJ,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,政策,Na,6
d834f7c5-3eb4-4060-885a-b1229d75b2fc,效果,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,敏感,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,救援,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,整固,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,數據,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,文,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,新,VH,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,新增,VJ,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,新高,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,斷裂,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,日圓,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,日本,Nc,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,星期二,Nd,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,是,SHI,14
d834f7c5-3eb4-4060-885a-b1229d75b2fc,時機,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,時薪,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,時間,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,暗示,VE,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,暫時,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,更,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,更,Dfa,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,書面,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,最,Dfa,5
d834f7c5-3eb4-4060-885a-b1229d75b2fc,最後,Nd,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,最近,Nd,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,會,D,4
d834f7c5-3eb4-4060-885a-b1229d75b2fc,月,Na,6
d834f7c5-3eb4-4060-885a-b1229d75b2fc,月度,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,有,V_2,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,有限,VH,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,服務,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,服務業,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,期,Nf,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,期價,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,期待,VK,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,期貨,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,未,D,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,未來,Nd,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,未必,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,本,Nes,5
d834f7c5-3eb4-4060-885a-b1229d75b2fc,本來,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,核心,Na,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,業態,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,極度,Dfa,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,概率,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,機制,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,機會,Na,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,次,Nf,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,歐元,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,歐洲,Nc,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,正,D,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,正常,VH,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,此,Nep,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,步,Nf,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,比,P,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,水準,Na,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,沒有,D,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,治理,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,消費,Na,6
d834f7c5-3eb4-4060-885a-b1229d75b2fc,消費者,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,消退,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,源自,VJ,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,溝通,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,漲價,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,為,P,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,無關,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,焦慮,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,焦慮點,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,焦點,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,熱,VHC,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,物價,Na,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,狀態,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,理解,VK,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,甚,Dfa,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,產生出,VC,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,留意,VK,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,當年,Nd,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,疫情,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,發言,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,的,DE,40
d834f7c5-3eb4-4060-885a-b1229d75b2fc,的確,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,目前,Nd,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,目標,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,直接,VH,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,相對,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,相當,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,硬著陸,VA,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,碼,Nf,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,社交,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,社融,Nb,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,移民,Na,4
d834f7c5-3eb4-4060-885a-b1229d75b2fc,種,Nf,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,穩定,VHC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,究竟,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,第一,Neu,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,第二,Neu,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,筆者,Nh,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,算,VG,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,糾結,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,紐約,Nc,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,紛紜,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,經濟,Na,10
d834f7c5-3eb4-4060-885a-b1229d75b2fc,經驗,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,繼續,VF,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,美元,Na,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,美國,Nc,6
d834f7c5-3eb4-4060-885a-b1229d75b2fc,美股,Na,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,而,Cbb,6
d834f7c5-3eb4-4060-885a-b1229d75b2fc,聯準,Na,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,聯準會,Nc,9
d834f7c5-3eb4-4060-885a-b1229d75b2fc,聲明,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,能力,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,能源,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,自然,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,與,Caa,4
d834f7c5-3eb4-4060-885a-b1229d75b2fc,與,P,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,芝交所,Nc,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,花,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,華爾街日報,Nb,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,落到,VCL,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,落空,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,藉,P,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,處在,VJ,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,處理,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,螺旋,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,行為,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,行長,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,衝擊,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,表態,VA,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,表明,VE,4
d834f7c5-3eb4-4060-885a-b1229d75b2fc,表現,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,衰退,VH,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,被,P,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,要,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,視為,VG,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,觀點,Na,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,記者,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,評估,VE,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,認為,VE,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,認識,VJ,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,說,VE,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,調低,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,調整,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,談話,VA,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,變化,VHC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,變成,VG,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,負債表,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,負責,VL,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,賀錦麗,Nb,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,資料,Na,10
d834f7c5-3eb4-4060-885a-b1229d75b2fc,資產,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,資金,Na,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,賣方,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,走強,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,走軟,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,起價,VJ,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,起步,VA,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,超好,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,超額,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,距離,P,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,路徑,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,軟著陸,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,較,Dfa,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,較,P,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,輕微,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,轉向,VCL,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,轉移,VD,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,轉變,VHC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,辯論,Nv,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,農,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,迅速,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,迫使,VL,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,迫切,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,追求,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,逆轉,VA,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,這,Nep,4
d834f7c5-3eb4-4060-885a-b1229d75b2fc,這些,Neqa,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,通膨,Na,5
d834f7c5-3eb4-4060-885a-b1229d75b2fc,連環,A,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,連鎖,A,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,進入,VCL,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,運氣,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,過,Dfa,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,過去,Nd,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,過度,Dfa,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,過渡期,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,遠,Dfa,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,還,D,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,還是,Caa,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,還是,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,部分,Neqa,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,重心,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,重要,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,金融,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,鏈,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,開啟,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,關係,Na,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,關注,VJ,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,闡述,VE,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,降息,VA,16
d834f7c5-3eb4-4060-885a-b1229d75b2fc,隱含,VJ,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,電視,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,需要,VK,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,非,A,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,非,VG,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,非法,A,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,非農,A,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,面對,VC,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,預期,Na,2
d834f7c5-3eb4-4060-885a-b1229d75b2fc,預期,VE,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,預計,VE,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,風險,Na,4
d834f7c5-3eb4-4060-885a-b1229d75b2fc,飆升,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,首先,D,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,首選,Na,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,高,VH,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,高出,VJ,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,鮑爾,Nb,3
d834f7c5-3eb4-4060-885a-b1229d75b2fc,黑田,Nb,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,點,Nf,7
d834f7c5-3eb4-4060-885a-b1229d75b2fc,（,PARENTHESISCATEGORY,4
d834f7c5-3eb4-4060-885a-b1229d75b2fc,）,PARENTHESISCATEGORY,4
d834f7c5-3eb4-4060-885a-b1229d75b2fc,，,COMMACATEGORY,66
d834f7c5-3eb4-4060-885a-b1229d75b2fc,，疫,VA,1
d834f7c5-3eb4-4060-885a-b1229d75b2fc,？,QUESTIONCATEGORY,3
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd, ,WHITESPACE,5
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,。,PERIODCATEGORY,9
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,「,PARENTHESISCATEGORY,2
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,」,PARENTHESISCATEGORY,2
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,一日,Nd,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,七月,Nd,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,不易,VH,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,不能,D,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,並,Cbb,2
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,丹尼爾斯,Nb,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,之上,Ng,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,事證,Na,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,二○一六年,Nd,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,二○二○年,Nd,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,五日,Nd,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,五月,Nd,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,享有,VJ,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,人人,Na,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,他,Nh,3
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,付,VD,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,以免,Cbb,2
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,企圖,VF,2
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,但,Cbb,3
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,使,VL,2
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,倒戈,VA,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,做成,VG,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,像,VG,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,先,D,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,全部,Neqa,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,兩,Neu,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,公平,VH,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,公正,VH,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,六日,Nd,3
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,共和黨人,Na,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,共和黨籍,Na,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,其實,D,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,再,D,2
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,刑事,Na,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,刑事案,Na,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,判,VF,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,判決,VE,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,則,D,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,前,Ng,1
ab490dc7-873c-42b2-bf5e-a1ba2c1e24cd,前副總統,Na,1
